Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,Description3,jobcard_listingage_kuaxz
https://media.glassdoor.com/sql/5570/dolby-squarelogo-1485362675396.png,Dolby,4.2,"https://www.glassdoor.co.in/job-listing/data-science-researcher-dolby-JV_IC2940587_KO0,23_KE24,29.htm?jl=1008601051712",Data Science Researcher,Bengaluru,₹3L - ₹8L (Glassdoor Est.),"Therefore, Dolby is looking for an AI researcher/mathematician to analyze large amounts of raw data generated continuously from various systems.…",(Glassdoor Est.),,data,,30d+
https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png,Apple,4.3,"https://www.glassdoor.co.in/job-listing/data-science-manager-applecare-digital-apple-JV_IC2940587_KO0,38_KE39,44.htm?jl=1009052358633","Data Science Manager, AppleCare Digital",Bengaluru,,Experience articulating and translating business questions to clearly defined problem statements and using data science techniques to answer those questions.…,,,data,science,24h
https://media.glassdoor.com/sql/2919894/searchurcollege-squarelogo-1629872970027.png,SearchUrCollege,4.0,"https://www.glassdoor.co.in/job-listing/data-scientist-searchurcollege-JV_IC4477468_KO0,14_KE15,30.htm?jl=1006500025617",Data Scientist,Noida,₹5L - ₹13L (Employer Est.),Knowledge of data visualization tools like Tableau/Power Bi etc will be an added advantage. Travel and engage clients directly to translate their business needs……,(Employer Est.),,data,,30d+
https://media.glassdoor.com/sql/5006861/rarr-technologies-squareLogo-1665047411733.png,RARR Technologies Pvt Ltd,4.7,"https://www.glassdoor.co.in/job-listing/data-scientist-rarr-technologies-pvt-ltd-JV_IC2940587_KO0,14_KE15,40.htm?jl=1008951631217",Data Scientist,Bengaluru,₹60L (Employer Est.),"Proven experience as a Data Scientist with a strong emphasis on architectural responsibilities. Proficiency or expertise in Data Science, AI/ML, Big Data, GenAI……",(Employer Est.),,Data,Data,30d+
,Codash Solutions,,"https://www.glassdoor.co.in/job-listing/data-engineer-codash-solutions-JV_KO0,13_KE14,30.htm?jl=1009051296787",Data Engineer,Remote,₹80T - ₹85T (Employer Est.),Collaborate with cross-functional teams to understand and address data requirements. Implement and enforce data governance and security best practices.…,(Employer Est.),Easy Apply,data,data,2d
https://media.glassdoor.com/sql/2883495/idfc-first-bank-squareLogo-1644567256916.png,IDFC FIRST Bank,4.1,"https://www.glassdoor.co.in/job-listing/data-analyst-retail-liabilities-idfc-first-bank-JV_IC2851180_KO0,31_KE32,47.htm?jl=1009016567823",Data Analyst - Retail Liabilities,Mumbai,₹3L - ₹9L (Glassdoor Est.),"Identify and scope business requirements and priorities through rigorous information gathering and analysis as well as clarification of the solutions,……",(Glassdoor Est.),,,,24d
,Edureify Technology,,"https://www.glassdoor.co.in/job-listing/data-science-trainer-edureify-technology-JV_IC4477468_KO0,20_KE21,40.htm?jl=1008911617562",Data Science Trainer,Noida,₹3L - ₹7L (Glassdoor Est.),You will work closely with students to ensure that they have a deep understanding of data science and are equipped with the skills needed to succeed in the……,(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/2911374/log-9-materials-squareLogo-1647419142909.png,Log9 Materials,3.9,"https://www.glassdoor.co.in/job-listing/data-scientist-log9-materials-JV_IC2940587_KO0,14_KE15,29.htm?jl=1008924454000",Data Scientist,Bengaluru,₹3L - ₹5L (Glassdoor Est.),"You will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. Familiarity with data visualization tools.…",(Glassdoor Est.),,data,data,30d+
,SupplyValid Pvt Ltd,,"https://www.glassdoor.co.in/job-listing/data-analyst-supplyvalid-pvt-ltd-JV_IC4477468_KO0,12_KE13,32.htm?jl=1009015926462",Data Analyst,Noida,₹3L (Employer Est.),"\*\*Collaborative Analysis:\*\* Collaborate closely with cross-functional teams to understand data requirements, address analytical questions, and support……",(Employer Est.),Easy Apply,data,,25d
https://media.glassdoor.com/sql/2360748/tigi-hr-solution-squarelogo-1579803176396.png,TIGI HR Solution Pvt. Ltd.,4.6,"https://www.glassdoor.co.in/job-listing/data-scientist-tigi-hr-solution-pvt-ltd-JV_IC2940587_KO0,14_KE15,39.htm?jl=1009018274307",Data Scientist,Bengaluru,₹15L - ₹18L (Employer Est.),Converting data into usable information that is easy to understand. Understanding data storage and data sharing methods. R Programming: 3 years (Preferred).…,(Employer Est.),Easy Apply,data,data,24d
https://media.glassdoor.com/sql/1083020/product-life-group-squarelogo-1534929450666.png,ProductLife Group,3.6,"https://www.glassdoor.co.in/job-listing/data-officer-productlife-group-JV_KO0,12_KE13,30.htm?jl=1008916245124",Data Officer,Remote,,Experience in PV or clinical research (0-3 years). Pharmacist or life science graduate. Product Life Group is looking for Data Officer to join our dynamic……,,,science,Data,30d+
https://media.glassdoor.com/sql/3738817/fiddler-squareLogo-1658422377360.png,Fiddler AI,,"https://www.glassdoor.co.in/job-listing/sdet-data-science-ai-ml-background-fiddler-ai-JV_IC2940587_KO0,34_KE35,45.htm?jl=1008994809101","SDET - (Data Science, AI/ML background)",Bengaluru,₹4L - ₹6L (Glassdoor Est.),"Data Science, MLOps, and business teams use Fiddler AI to monitor, explain, analyze, and improve their AI solutions to identify performance gaps, mitigate bias,……",(Glassdoor Est.),Easy Apply,Data,Science,30d+
https://media.glassdoor.com/sql/341690/tesco-hsc-squarelogo-1442293919142.png,Tesco Bengaluru,,"https://www.glassdoor.co.in/job-listing/associate-data-scientist-tesco-bengaluru-JV_IC2940587_KO0,24_KE25,40.htm?jl=1008984986872",Associate Data Scientist,Bengaluru,₹7L - ₹10L (Glassdoor Est.),"These help us to deliver the maximum business impact. Whether making products, software or systems, our teams focuses on various aspects from taking strategic……",(Glassdoor Est.),,,,30d+
,RubyPy,,"https://www.glassdoor.co.in/job-listing/data-science-engineer-rubypy-JV_IC2876676_KO0,21_KE22,28.htm?jl=1008993256010",Data Science Engineer,Indore,₹2L - ₹9L (Employer Est.),"Data science: 3 years (Required). Advanced degree in data science, statistics, computer science, or similar. Extensive experience as a data scientist.…",(Employer Est.),Easy Apply,Data,science,30d+
https://media.glassdoor.com/sql/451451/manipal-university-squarelogo-1410374549277.png,Manipal University,4.1,"https://www.glassdoor.co.in/job-listing/junior-research-fellows-jrf-i-and-jrf-ii-manipal-university-JV_IC2940587_KO0,40_KE41,59.htm?jl=1009052375630",Junior Research Fellows (JRF - I and JRF - II),Bengaluru,₹31T (Employer Est.),"M. Sc. in life science stream with minimum 70% marks. They will be responsible for data documentation, validation and compilation and.…",(Employer Est.),,science,data,24h
https://media.glassdoor.com/sql/1991895/innorenovate-solutions-squarelogo-1633090168017.png,Innorenovate,4.0,"https://www.glassdoor.co.in/job-listing/senior-sql-engineer-data-science-innorenovate-JV_KO0,32_KE33,45.htm?jl=1009039080669",Senior SQL Engineer-Data Science,Remote,₹24L - ₹26L (Employer Est.),"As a Senior SQL Developer, you will play a crucial role in supporting life sciences analytical use cases by querying and analysing a wide range of healthcare……",(Employer Est.),Easy Apply,sciences,,11d
https://media.glassdoor.com/sql/292995/bradken-squarelogo.png,Bradken,4.3,"https://www.glassdoor.co.in/job-listing/data-scientist-bradken-JV_IC2836047_KO0,14_KE15,22.htm?jl=1008863191337",Data Scientist,Coimbatore,₹2L - ₹10L (Glassdoor Est.),"With your analytical expertise and deep understanding of big data platforms, you will play a key role in building our data science capabilities, shaping our……",(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/39997/epsilon-squareLogo-1675720065400.png,Epsilon,4.2,"https://www.glassdoor.co.in/job-listing/data-analyst-1-epsilon-JV_IC2940587_KO0,14_KE15,22.htm?jl=1009047248613",Data Analyst 1,Bengaluru,₹6L - ₹10L (Glassdoor Est.),Follow a data loading plan and support data maintenance policy. Ability to generate and interpret data field reports and quantify data variations.…,(Glassdoor Est.),Easy Apply,data,data,5d
https://media.glassdoor.com/sql/1166787/algoscale-squarelogo-1547557898467.png,Algoscale,4.0,"https://www.glassdoor.co.in/job-listing/data-scientist-algoscale-JV_IC4477468_KO0,14_KE15,24.htm?jl=1008822349840",Data Scientist,Noida,₹6L - ₹8L (Glassdoor Est.),Enhancing data collection procedures to include information that is relevant for building analytic systems. Extending company’s data with third party sources of……,(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/12898/align-technology-squarelogo-1500309979380.png,AlignTech,3.9,"https://www.glassdoor.co.in/job-listing/data-analyst-aligntech-JV_IC2865319_KO0,12_KE13,22.htm?jl=1009046482994",Data Analyst,Hyderābād,₹4L - ₹7L (Glassdoor Est.),Ad hoc data requests from business stakeholders. May require weekend support of 2-3 hours based on situation. The Data Analyst will be responsible for providing……,(Glassdoor Est.),,data,Data,5d
https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png,Microsoft,4.3,"https://www.glassdoor.co.in/job-listing/data-scientist-microsoft-JV_IC2940587_KO0,14_KE15,24.htm?jl=1008947007510",DATA SCIENTIST,Bengaluru,₹4L - ₹10L (Glassdoor Est.),"The team works across Engineering, Product and Business to address complex data science problems across users, advertisers, and publishers.…",(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/2589254/naviga-squarelogo-1558030139411.png,Naviga Inc.,3.8,"https://www.glassdoor.co.in/job-listing/data-scientist-naviga-inc-JV_IC2891681_KO0,14_KE15,25.htm?jl=1009010734757",Data Scientist,New Delhi,₹2L - ₹6L (Glassdoor Est.),"In an industry that is constantly on the move and evolving, the role of a Data Scientist requires a talented individual with strong technical acumen in modern……",(Glassdoor Est.),Easy Apply,Data,,27d
,Gennext,,"https://www.glassdoor.co.in/job-listing/data-analyst-gennext-JV_KO0,12_KE13,20.htm?jl=1009012131548",Data Analyst,Delhi,₹12L - ₹18L (Employer Est.),We are looking for Data Analyst Who can Extract data from ERP and analyze/She must have 3-5 years of relevant experience. Ensuring the data is correct.…,(Employer Est.),Easy Apply,Data,data,26d
,Tecvesten Consulting,,"https://www.glassdoor.co.in/job-listing/junior-data-scientist-tecvesten-consulting-JV_IC2833209_KO0,21_KE22,42.htm?jl=1009018819539",Junior Data Scientist,Chennai,,"Collaborate with cross-functional teams to understand business objectives and provide data-driven solutions. Collaborate with cross-functional teams, including……",,,,,23d
https://media.glassdoor.com/sql/716355/consilio-squarelogo-1589204964729.png,Consilio LLC,3.6,"https://www.glassdoor.co.in/job-listing/associate-data-operations-consilio-llc-JV_IC2865319_KO0,25_KE26,38.htm?jl=1008997504183",Associate - Data Operations,Hyderābād,₹4L - ₹6L (Glassdoor Est.),Data Operations role at Consilio requires deep understanding of file structures and forensic images to ingest electronic data into our proprietary processing……,(Glassdoor Est.),,Data,data,30d+
,Neurons AI Pvt Ltd,,"https://www.glassdoor.co.in/job-listing/data-scientist-neurons-ai-pvt-ltd-JV_IC2940587_KO0,14_KE15,33.htm?jl=1009044944005",Data Scientist,Bengaluru,₹6L - ₹8L (Employer Est.),3-4 years of hands-on experience in machine learning model development. Total work: 3 years (Required). Collaboration and Communication:*Work closely with data……,(Employer Est.),Easy Apply,,,7d
https://media.glassdoor.com/sql/7927/infosys-squareLogo-1620208556721.png,Infosys,3.8,"https://www.glassdoor.co.in/job-listing/data-scientist-infosys-JV_IC2940587_KO0,14_KE15,22.htm?jl=1008907078508",Data Scientist,Bengaluru,₹3L - ₹9L (Glassdoor Est.),In order to Document or guide documentation of simple as-is customer processes Appreciate the context of customer requirements from specific engagements Ability……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/225/emerson-electric-squarelogo.png,Emerson,3.9,"https://www.glassdoor.co.in/job-listing/data-science-engineer-1-emerson-JV_IC2856202_KO0,23_KE24,31.htm?jl=1008820985759",Data Science Engineer 1,Pune,₹6L - ₹9L (Glassdoor Est.),Minimum 6 months of experience working with large language models and Neural networks (ANN). Exp 2 to 3 Yrs. with minimum 2 yrs. in python development ……,(Glassdoor Est.),,,,30d+
,Episeio business solutions,2.8,"https://www.glassdoor.co.in/job-listing/data-analyst-episeio-business-solutions-JV_IC2940587_KO0,12_KE13,39.htm?jl=1009008949380",Data Analyst,Bengaluru,₹18L (Employer Est.),Leveraging company data to drive business solutions. Ability to understand the problem statement and implement data science solutions &…,(Employer Est.),Easy Apply,data,data,29d
,UniConverge Technologies Pvt. Ltd.,,"https://www.glassdoor.co.in/job-listing/machine-learning-data-science-trainer-uniconverge-technologies-pvt-ltd-JV_IC2906301_KO0,37_KE38,70.htm?jl=1009047504587",Machine Learning/ Data Science Trainer,Sasarām,₹41T - ₹95T (Employer Est.),"Total work: 3 years (Preferred). Decide course syllabus, contents, and presentations. Give training on Data Science, Machine Learning and AI.…",(Employer Est.),Easy Apply,Data,Science,4d
https://media.glassdoor.com/sql/5224839/jpmorgan-chase-and-co-squarelogo-1702513332906.png,JPMorgan Chase & Co,4.0,"https://www.glassdoor.co.in/job-listing/data-visualisation-developer-bi-developer-chase-jpmorgan-chase-co-JV_IC4471283_KO0,47_KE48,65.htm?jl=1009043581310",Data Visualisation Developer / BI Developer - Chase,Outer Ring Road,₹2L - ₹7L (Glassdoor Est.),Understand business requirement and plan solution to address data needs. Ability to work in a collaborative environment and coach other team members on coding……,(Glassdoor Est.),,data,,8d
https://media.glassdoor.com/sql/918354/tridiagonal-solutions-squarelogo-1641889982832.png,Tridiagonal Solutions,3.4,"https://www.glassdoor.co.in/job-listing/data-science-intern-tridiagonal-solutions-JV_IC2856202_KO0,19_KE20,41.htm?jl=1008922433340",Data Science Intern,Pune,,"Being a data scientist, you will be the part of our incubation and innovation team, exploring latest techniques using Generative AI to identify and deploy……",,,data,,30d+
https://media.glassdoor.com/sql/6563/telstra-squareLogo-1689913293501.png,Telstra,3.9,"https://www.glassdoor.co.in/job-listing/data-insights-analytics-analyst-1-telstra-JV_IC2940587_KO0,33_KE34,41.htm?jl=1009032083844",Data Insights & Analytics Analyst-1,Bengaluru,₹6L - ₹7L (Glassdoor Est.),"Knowledge of business requirements gathering, data profiling, and data analysis. You will also be working closely with Data Engineering and Data Science……",(Glassdoor Est.),,data,data,15d
